x,y,z,qx,qy,qz,qw
-8.243455957,10.308048015377985,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.304213514465696,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.300370607565752,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.296551548087308,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.292699869721984,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.288873592058488,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.285051974235975,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.281204042017324,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.277370546168775,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.273541070575194,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.269698072305818,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.26587508394184,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.262056024463396,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.258226822978108,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.25437834254287,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.250553618159701,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.246728345559946,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.242900057768967,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.23906747561473,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.235235167568787,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.231384494267203,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.22756899819657,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.223721431455644,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.219892047231493,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.216074632402808,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.212228436203347,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.208408006183438,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.204577799634407,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.200742476397238,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.196909437395846,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.193081240974298,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.189132711012075,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.185409772175081,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.181548682758361,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.177719115795348,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.17391376173156,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.170068936073564,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.166243480734947,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.162406969695175,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.158588092955593,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.15475578490965,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.150912147054257,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.14708925005971,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.14325922624954,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.139211012238057,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.135595615221392,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.13172557160043,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.12789719244002,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.124071280254249,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.120249479692873,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.116415983844325,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.112597655321329,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.108758403198626,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.104924541872354,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.101086477552254,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.097250697467931,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.093423597479555,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.089599878160127,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.085763367120355,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.081943119839307,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.078104872780346,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.074275671295057,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.070447292134647,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.066595887877616,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.062768422411517,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.058932642327195,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.055100791128405,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.051136545624045,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.047447596215397,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.043604872054315,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.03976991429487,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.03595112892472,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.032110871738276,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.028290167610074,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.024457128608681,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.020626282473634,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.016222641375421,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.01295947,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.009124607125386,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.005296684812132,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,10.001463828549602,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.997631520503658,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.993797293699663,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.98995192,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.986128474613945,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.982303293383621,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.978443849,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.974624971877079,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.970789557270479,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.966970863269758,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.963137093312916,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.959308896891368,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.955472934068183,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.951645285863222,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.947806490587674,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.943719262,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.940133011660976,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.936296227,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.932464009836396,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.928639285453228,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.924797292247593,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.920971654170115,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.917137519,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.913306763969935,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.909470983885612,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.905647995521633,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.901822540183016,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.897991419939675,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.894154908899903,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.890325159198028,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.886491389241186,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.882660360367277,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.878828509168487,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.874995927,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.871162979382289,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.866965559089925,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.863499459723574,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.859660207600871,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.855833290351358,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.852004728452085,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.848172785883865,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.844337554016127,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.840494373007889,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.836662978656255,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.832670408628275,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.829007316768609,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.825160024135974,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.821330274434098,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.817497692279861,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.813678267323693,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.809843583672542,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.805997935689666,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.802175312803412,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.798337705330468,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.794515447921938,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.790682043442821,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.786833654377014,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.783006919866363,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.779168764176832,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.775342669252199,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.771522056493428,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.767688377906017,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.763851135910796,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.760007041,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.756192276093063,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.752343247441239,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.748512858153346,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.744691240330832,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.740860942,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.737029548060736,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.733198427817396,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.729367490312917,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.725513802,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.721677199410907,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.717869012894756,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.714034055135311,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.710146469,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.706374372992698,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.702545080137979,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.698351040514563,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.694880372676659,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.691043496159162,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.687189990405217,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.683374494334585,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.6795431,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.675706863051472,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.671874006788942,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.668033292755343,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.664184355,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.660372514179556,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.656537099572956,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.652696111431064,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.648882168640759,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.645052693047177,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.641165289234317,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.636979655598557,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.633564175,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.629719531977866,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.625882015874353,0,0,0,0.8020311075867699,-0.597282264
-8.243455957,9.621528719634448,0,0,0,0.801442506,-0.598071827
-8.243455957,9.618219567821555,0,0,0,0.8009947917763769,-0.598671315
-8.243455957,9.614377480131843,0,0,0,0.8004746595845513,-0.599366598
-8.243455957,9.610311588960123,0,0,0,0.7999238611102585,-0.600101505
-8.243455957,9.606710068174579,0,0,0,0.7994356530478605,-0.600751726
-8.243455957,9.602864352094587,0,0,0,0.7989140134598887,-0.601445259
-8.243455957,9.599014514240016,0,0,0,0.7983914734191279,-0.602138734
-8.243455957,9.595171939,0,0,0,0.7978695778354491,-0.602830106
-8.243455957,9.591317834607695,0,0,0,0.7973457733242935,-0.603522757
-8.243455957,9.587195806909085,0,0,0,0.7967851746938535,-0.604262679
-8.243455957,9.583624,0,0,0,0.7962990872968034,-0.604903103
-8.243455957,9.579766387689723,0,0,0,0.7957737711552261,-0.60559401
-8.243455957,9.575822041954224,0,0,0,0.7952362851380641,-0.606299638
-8.243455957,9.572052519209079,0,0,0,0.7947222821060921,-0.606973224
-8.243455957,9.568195740388719,0,0,0,0.7941960367441206,-0.607661629
-8.243455957,9.564322231393255,0,0,0,0.793667157,-0.608352236
-8.243455957,9.560395773601766,0,0,0,0.7931306886216646,-0.609051484
-8.243455957,9.556605272996084,0,0,0,0.792612451,-0.60972576
-8.243455957,9.552738824620798,0,0,0,0.7920834806788402,-0.610412778
-8.243455957,9.548849573427592,0,0,0,0.7915510339601152,-0.611103069
-8.243455957,9.544999992142325,0,0,0,0.7910236652048278,-0.611785552
-8.243455957,9.541108884657556,0,0,0,0.7904902500750253,-0.612474624
-8.243455957,9.537244759878345,0,0,0,0.7899601774409439,-0.613158151
-8.243455957,9.533374578815636,0,0,0,0.7894289172569338,-0.613841987
-8.243455957,9.529500566546785,0,0,0,0.7888967728693769,-0.614525737
-8.243455957,9.525572314855319,0,0,0,0.7883568112352284,-0.615218285
-8.243455957,9.521734512842219,0,0,0,0.7878289250543467,-0.615894134
-8.243455957,9.517852575637079,0,0,0,0.7872946080377096,-0.616577003
-8.243455957,9.513960361903047,0,0,0,0.7867585122239102,-0.61726092
-8.243455957,9.510081409733703,0,0,0,0.7862238793207759,-0.617941754
-8.243455957,9.506185156814862,0,0,0,0.7856864956321279,-0.618624871
-8.243455957,9.502288010923763,0,0,0,0.7851486208509749,-0.61930739
-8.243455957,9.498392118769958,0,0,0,0.7846105505558689,-0.619988939
-8.243455957,9.494514481920685,0,0,0,0.784074635,-0.620666551
-8.243455957,9.490620221500937,0,0,0,0.7835360528082533,-0.621346324
-8.243455957,9.486728839074214,0,0,0,0.7829974987135764,-0.622024852
-8.243455957,9.482817490069435,0,0,0,0.7824558077749468,-0.622706118
-8.243455957,9.478919447666721,0,0,0,0.7819155863390281,-0.623384324
-8.243455957,9.475031858116882,0,0,0,0.7813764415491773,-0.624059978
-8.243455957,9.471125345430712,0,0,0,0.7808342974441255,-0.624738185
-8.243455957,9.467237132883788,0,0,0,0.7802943189884344,-0.625412484
-8.243455957,9.463328705297654,0,0,0,0.7797511562971445,-0.626089558
-8.243455957,9.459419800883655,0,0,0,0.779207549,-0.626765982
-8.243455957,9.455499437,0,0,0,0.7786619661021607,-0.627443657
-8.243455957,9.451571714619558,0,0,0,0.7781149760032914,-0.62812187
-8.243455957,9.447690822383025,0,0,0,0.7775741296659809,-0.628791279
-8.243455957,9.443767266046022,0,0,0,0.7770269549183019,-0.629467323
-8.243455957,9.439848140948747,0,0,0,0.7764800132129003,-0.63014188
-8.243455957,9.435746372,0,0,0,0.7759071693803077,-0.630847101
-8.243455957,9.432023444321043,0,0,0,0.7753868672288162,-0.631486505
-8.243455957,9.428103241,0,0,0,0.7748386170192924,-0.632159092
-8.243455957,9.424198840347275,0,0,0,0.7742921909139816,-0.632828257
-8.243455957,9.42026016,0,0,0,0.7737405763382245,-0.633502581
-8.243455957,9.416346752,0,0,0,0.7731921114611657,-0.634171868
-8.243455957,9.412419268841322,0,0,0,0.7726412825204919,-0.634842853
-8.243455957,9.408495678,0,0,0,0.7720906071218256,-0.635512466
-8.243455957,9.404569444295031,0,0,0,0.7715391672499149,-0.636181824
-8.243455957,9.400228690336656,0,0,0,0.7709290489296008,-0.636921032
-8.243455957,9.396701498718295,0,0,0,0.7704329257334651,-0.637521064
-8.243455957,9.392759897009261,0,0,0,0.7698781347127256,-0.638190926
-8.243455957,9.388827688104037,0,0,0,0.7693242671010208,-0.638858491
-8.243455957,9.384917835131162,0,0,0,0.7687731527724091,-0.639521571
-8.243455957,9.380982157184071,0,0,0,0.7682179989866244,-0.640188336
-8.243455957,9.377042787374975,0,0,0,0.7676619224007057,-0.640855033
-8.243455957,9.373072984,0,0,0,0.7671011420876482,-0.641526179
-8.243455957,9.369187281191838,0,0,0,0.7665518445964964,-0.642182427
-8.243455957,9.365234368017047,0,0,0,0.765992642,-0.642849339
-8.243455957,9.361303260254552,0,0,0,0.7654361186426845,-0.643511887
-8.243455957,9.357365327360931,0,0,0,0.7648782232402601,-0.644174901
-8.243455957,9.353415687764965,0,0,0,0.7643182602845283,-0.644839202
-8.243455957,9.349481613765315,0,0,0,0.7637600960303138,-0.645500206
-8.243455957,9.345534067044065,0,0,0,0.7631996099624048,-0.646162793
-8.243455957,9.341595065369642,0,0,0,0.7626399265684767,-0.64682327
-8.243455957,9.337617006666981,0,0,0,0.762074276,-0.647489612
-8.243455957,9.333685539624858,0,0,0,0.7615148385607546,-0.648147476
-8.243455957,9.329745345554525,0,0,0,0.7609537461520945,-0.648806131
-8.243455957,9.325381876163311,0,0,0,0.7603318952231507,-0.649534764
-8.243455957,9.321844545560838,0,0,0,0.7598274062594954,-0.650124844
-8.243455957,9.317889702942379,0,0,0,0.7592629754503856,-0.650783938
-8.243455957,9.313929744191178,0,0,0,0.7586973937506406,-0.651443217
-8.243455957,9.309979953841982,0,0,0,0.7581328440434864,-0.652100139
-8.243455957,9.306014697633865,0,0,0,0.7575656605916073,-0.652758968
-8.243455957,9.302067657127932,0,0,0,0.7570006606437593,-0.65341411
-8.243455957,9.298108378096003,0,0,0,0.7564334848315816,-0.654070625
-8.243455957,9.294131483535056,0,0,0,0.7558633571193599,-0.654729399
-8.243455957,9.290182670045537,0,0,0,0.7552968293030407,-0.655382865
-8.243455957,9.286232978,0,0,0,0.7547297501099679,-0.656035825
-8.243455957,9.282263528,0,0,0,0.7541594044691543,-0.656691398
-8.243455957,9.278308143435325,0,0,0,0.7535906503906746,-0.657343998
-8.243455957,9.27435371,0,0,0,0.7530216036895484,-0.657995794
-8.243455957,9.270385399877643,0,0,0,0.7524501275484624,-0.658649228
-8.243455957,9.266421464579818,0,0,0,0.7518788477640758,-0.659301296
-8.243455957,9.262442532359016,0,0,0,0.7513049697730835,-0.659955182
-8.243455957,9.258488997,0,0,0,0.7507343202232788,-0.660604254
-8.243455957,9.254524082588215,0,0,0,0.750161592,-0.661254554
-8.243455957,9.250538994,0,0,0,0.7495855092816416,-0.661907519
-8.243455957,9.246567238,0,0,0,0.7490109127277196,-0.66255766
-8.243455957,9.242593971,0,0,0,0.748435656,-0.66320741
-8.243455957,9.238644678590934,0,0,0,0.747863432,-0.663852609
-8.243455957,9.234670515191914,0,0,0,0.7472871625365184,-0.664501239
-8.243455957,9.230699329452053,0,0,0,0.7467108802222181,-0.665148751
-8.243455957,9.226725450494198,0,0,0,0.7461337615301183,-0.665796072
-8.243455957,9.222749078679996,0,0,0,0.7455558336499023,-0.66644317
-8.243455957,9.218771552,0,0,0,0.7449772893920508,-0.667089828
-8.243455957,9.214801035670728,0,0,0,0.7443993163524353,-0.667734721
-8.243455957,9.210811089889424,0,0,0,0.7438180626367153,-0.668382143
-8.243455957,9.206837661448304,0,0,0,0.7432387634070375,-0.669026263
-8.243455957,9.202843207494599,0,0,0,0.7426559433308011,-0.669673166
-8.243455957,9.198866154017953,0,0,0,0.7420752073560158,-0.670316632
-8.243455957,9.194907471582324,0,0,0,0.7414967022689001,-0.670956512
-8.243455957,9.190914412,0,0,0,0.7409127159177706,-0.671601331
-8.243455957,9.186935573042785,0,0,0,0.7403303510080436,-0.672243238
-8.243455957,9.182958725506257,0,0,0,0.7397478195169099,-0.672884213
-8.243455957,9.178978091,0,0,0,0.7391642735235497,-0.673525186
-8.243455957,9.175000042277695,0,0,0,0.7385806460678628,-0.674165135
-8.243455957,9.171009205774567,0,0,0,0.7379946786756639,-0.674806531
-8.243455957,9.167027343,0,0,0,0.7374095647992746,-0.675445878
-8.243455957,9.163027295406605,0,0,0,0.7368213109757588,-0.676087536
-8.243455957,9.159051830993938,0,0,0,0.7362362066821029,-0.676724647
-8.243455957,9.155069323201575,0,0,0,0.7356495991475899,-0.677362287
-8.243455957,9.151087575848821,0,0,0,0.7350626356222253,-0.677999205
-8.243455957,9.146638568,0,0,0,0.7344062365981614,-0.678710159
-8.243455957,9.143111199218344,0,0,0,0.7338853974380174,-0.679273305
-8.243455957,9.139114879,0,0,0,0.733294868,-0.679910757
-8.243455957,9.135112327086818,0,0,0,0.7327029396470234,-0.680548604
-8.243455957,9.131137986420597,0,0,0,0.7321147103565895,-0.681181364
-8.243455957,9.127138796371536,0,0,0,0.7315223257392542,-0.681817488
-8.243455957,9.123141781,0,0,0,0.7309297834932366,-0.682452674
-8.243455957,9.119155230831513,0,0,0,0.7303383139088876,-0.683085608
-8.243455957,9.115177925485938,0,0,0,0.7297477381707119,-0.68371649
-8.243455957,9.111176377915369,0,0,0,0.7291530800745385,-0.684350631
-8.243455957,9.107173056222921,0,0,0,0.7285576726411613,-0.684984465
-8.243455957,9.103202433180053,0,0,0,0.7279666473877864,-0.685612544
-8.243455957,9.099213976621488,0,0,0,0.727372484,-0.686242865
-8.243455957,9.095222261,0,0,0,0.7267773490833018,-0.686873121
-8.243455957,9.091222155778459,0,0,0,0.7261804738699966,-0.687504123
-8.243455957,9.087230240916208,0,0,0,0.7255843313125117,-0.688133256
-8.243455957,9.083235102,0,0,0,0.7249872164762207,-0.688762322
-8.243455957,9.079229320392699,0,0,0,0.724388017,-0.689392487
-8.243455957,9.075227670938517,0,0,0,0.7237889400037514,-0.690021427
-8.243455957,9.071239693381727,0,0,0,0.7231914162289486,-0.690647649
-8.243455957,9.067252541114037,0,0,0,0.7225935221601383,-0.691273174
-8.243455957,9.063255364305139,0,0,0,0.7219936278656396,-0.691899705
-8.243455957,9.059240645036564,0,0,0,0.7213905986585655,-0.692528414
-8.243455957,9.055256229632228,0,0,0,0.720791622,-0.693151814
-8.243455957,9.051259441561013,0,0,0,0.7201902857188088,-0.693776587
-8.243455957,9.047250862278148,0,0,0,0.7195866702245973,-0.694402638
-8.243455957,9.043244417370564,0,0,0,0.7189828697715218,-0.695027793
-8.243455957,9.039248983965697,0,0,0,0.7183802234268178,-0.69565067
-8.243455957,9.035241412429993,0,0,0,0.7177752379502044,-0.696274879
-8.243455957,9.031261560134826,0,0,0,0.7171739319233281,-0.696894218
-8.243455957,9.027252910873186,0,0,0,0.7165677649601243,-0.697517482
-8.243455957,9.02326562,0,0,0,0.7159643185809754,-0.698136874
-8.243455957,9.019251840976446,0,0,0,0.7153563493061854,-0.698759825
-8.243455957,9.015267550216318,0,0,0,0.7147523351738138,-0.699377651
-8.243455957,9.011249261061801,0,0,0,0.714142649,-0.700000197
-8.243455957,9.007254860409768,0,0,0,0.7135360720515889,-0.700618494
-8.243455957,9.003286079016176,0,0,0,0.7129328739358649,-0.701232285
-8.243455957,8.999290007844621,0,0,0,0.7123250120939496,-0.701849754
-8.243455957,8.995287826441391,0,0,0,0.7117157,-0.702467623
-8.243455957,8.991290799058342,0,0,0,0.7111066523817267,-0.703084155
-8.243455957,8.987288066651336,0,0,0,0.7104962118142977,-0.703701025
-8.243455957,8.983266766767462,0,0,0,0.7098824110092145,-0.704320213
-8.243455957,8.979266869,0,0,0,0.7092713500191389,-0.704935566
-8.243455957,8.975282950254188,0,0,0,0.7086622063838538,-0.705547927
-8.243455957,8.971286508114467,0,0,0,0.7080506213866669,-0.706161679
-8.243455957,8.967280701470017,0,0,0,0.7074370727374439,-0.706776335
-8.243455957,8.963284234329409,0,0,0,0.7068244238509814,-0.707389026
-8.243455957,8.959279952614123,0,0,0,0.7062100439661279,-0.708002383
-8.243455957,8.955280170750347,0,0,0,0.70559582,-0.70861452
-8.243455957,8.951280799964083,0,0,0,0.7049811249785634,-0.709226067
-8.243455957,8.947251621702833,0,0,0,0.7043613057079711,-0.709841638
-8.243455957,8.943154980912697,0,0,0,0.7037305487956526,-0.710466969
-8.243455957,8.939262768908582,0,0,0,0.7031307434572972,-0.711060586
-8.243455957,8.935251145169763,0,0,0,0.7025120003737062,-0.711671897
-8.243455957,8.931258683,0,0,0,0.7018956712253592,-0.712279767
-8.243455957,8.927267086,0,0,0,0.7012789340161016,-0.712886987
-8.243455957,8.923262729114207,0,0,0,0.7006596799489688,-0.713495629
-8.243455957,8.919276710339242,0,0,0,0.7000427177046282,-0.714100969
-8.243455957,8.915276145420924,0,0,0,0.6994229567794242,-0.714708002
-8.243455957,8.911275539885324,0,0,0,0.6988026398940673,-0.715314526
-8.243455957,8.907276145185739,0,0,0,0.6981819598704495,-0.715920352
-8.243455957,8.903294847190782,0,0,0,0.6975635398101779,-0.716522929
-8.243455957,8.899295716,0,0,0,0.6969417973349001,-0.717127695
-8.243455957,8.895297355815211,0,0,0,0.6963196195850411,-0.717731835
-8.243455957,8.891299967764397,0,0,0,0.6956970369578888,-0.718335321
-8.243455957,8.887296987623214,0,0,0,0.6950730245545542,-0.718939142
-8.243455957,8.883256405192286,0,0,0,0.6944425817940377,-0.719548122
-8.243455957,8.879300797229654,0,0,0,0.6938248424974855,-0.720143797
-8.243455957,8.875309420530371,0,0,0,0.6932009592882382,-0.720744358
-8.243455957,8.871308022087607,0,0,0,0.6925749454798327,-0.721345926
-8.243455957,8.867303095250875,0,0,0,0.691947813,-0.721947522
-8.243455957,8.863316470792213,0,0,0,0.6913229805811819,-0.722545872
-8.243455957,8.859310240318225,0,0,0,0.6906945062974279,-0.723146665
-8.243455957,8.855319094986756,0,0,0,0.6900678293342889,-0.7237447
-8.243455957,8.851319707,0,0,0,0.6894392866828323,-0.724343475
-8.243455957,8.847341614767958,0,0,0,0.6888135220114622,-0.724938571
-8.243455957,8.843340541820035,0,0,0,0.6881835684047721,-0.725536613
-8.243455957,8.839346883103303,0,0,0,0.6875542065653882,-0.726133055
-8.243455957,8.835347794452549,0,0,0,0.6869234112211228,-0.726729817
-8.243455957,8.831365752792369,0,0,0,0.6869234112211228,-0.726729817
-8.243455957,8.827368286088575,0,0,0,0.6869234112211228,-0.726729817
